"id","text"
"11196065","For a technology to count, it must be started after researching Preservation of Knowledge."
"11196066","Gold accrued only counts once you have researched Spice Roads."
"11196067","Tier 3 of the Golden Age increases production speed of your units. The production of military units only counts after achieving Tier 3."
"11196068","Camels are designed as anti-cavalry, use Camel Riders in this manner to defeat enemy cavalry."
"11196069","After researching Medical Centers, bring injured units nearby to receive healing."
"11196070","The Abbasid Dynasty can increase the Food available per Berry Bush by placing a Mill nearby."
"11196071","Abbasid melee infantry units can construct ranged siege units in the field."
"11196072","Reaching Tier 3 of the Golden Age indicates a strong economy, culture and military structure is in place. This should make a Wonder victory achievable."
"11196082","Sword"
"11196084","Nearby resource sources will yield 100% more resources."
"11196085","Improved Supply"
"11196090","Civilization Enhancement"
"11196093","Armor increased from a nearby camel unit."
"11196097","Column"
"11196109","Use the terrain to your defensive advantage."
"11196110","Scout the mountain ranges to find the passages!"
"11196164","Optional: Destroy the Dane camp"
"11196173","Full Desktop"
"11196220","Movie Quality"
"11196235","[Please republish]"
"11196238","Profanity Filter"
"11196244","Replay download will be cancelled"
"11196245","Are you sure you want to go back?"
"11196253","You can't view a replay while in a group. Would you like to leave your group?"
"11196256","Yves Charruel"
"11196257","Olivier Arrel"
"11196258","Guy de Rochefort"
"11196259","Caron de Bosdegas"
"11196304","Scouts are patrolling in the region"
"11196316","Stowe"
"11196369","William Marshal is injured! Send a unit to rescue him."
"11196370","Your monitors may not be set up with the correct configuration to run Full Desktop Mode. Ensure your monitors are all the same resolution and the configuration is a perfect rectangle, wider than it is tall, and try again."
"11196406","[NO LONGER VALID] - By default, BACKSPACE will reset your camera."
"11196407","[NO LONGER VALID] - By default, CTRL+A will select all your units on screen."
"11196408","[NO LONGER VALID] - By default, CTRL+SHIFT+A will select all your units."
"11196409","[NO LONGER VALID] - By default, . will select an idle villager and CTRL+. will select all idle villagers."
"11196410","[NO LONGER VALID] - By default, you can cycle through your monks with '."
"11196411","[NO LONGER VALID] - By default, you can select Town Centers with H."
"11196412","[NO LONGER VALID] - By default, F1 cycles through military buildings and F2 economic buildings."
"11196413","[NO LONGER VALID] - By default, you can quicksave with F8 and load with F9."
"11196414","You can find useful shortcut keys for many actions in the Settings menu."
"11196416","Steeled Arrow (Improved)"
"11196420","Sacred Site"
"11196428","Ranked Match"
"11196450","Muscovite scouts located the town of Susdal and trade could begin."
"11196451","The village of Clin was ready to trade with Moscow."
"11196452","The small settlement at Pereslaw welcomed Muscovite scouts and the prospect of trade."
"11196453","When Dmitry's men located Wlodimer, they opened another revenue stream for the Grand Prince."
"11196454","Kerisler welcomed Dmitry's envoys and the coming of Muscovite traders."
"11196455","Dmitry purchased the lands of Troitskoy and extended Moscow's power."
"11196456","Moscow's power grew as it absorbed the lands around Colunma."
"11196457","The Rus of Clin now recognized Dmitry as their Grand Prince."
"11196458","Wlodimer became another outpost of Moscow's growing influence."
"11196459","With the gold he had raised, Dmitry purchased Pereslaw outright."
"11196460","Moscow absorbed the lands around Susdal, extending its power."
"11196461","With an exchange of gold, Dmitry secured the loyalty of the rulers of Kerisler."
"11196462","The town would now generate gold without the need for taxing traders."
"11196463","Bandits remained a threat on the roads, however."
"11196464","Moscow's power over the region was now secure."
"11196498","Age of Empires IV Campaign "
"11196499","Complete the Age of Empires IV campaigns"
"11196523","The Norman Conquest"
"11196524","Complete The Normans campaign"
"11196525","The Hundred Years' War"
"11196526","Complete The Hundred Years War campaign"
"11196527","The Mongol Horde"
"11196528","Complete The Mongol Horde campaign"
"11196529","The Rise of Moscow"
"11196530","Complete The Rise of Moscow campaign."
"11196533","The Normans"
"11196534","Complete The Normans campaign."
"11196535","The Hundred Years War"
"11196536","Complete The Hundred Years War campaign."
"11196538","The Mongol Empire"
"11196539","Complete The Mongol Empire campaign."
"11196541","The Rise of Moscow"
"11196543","Complete The Rise of Moscow campaign."
"11196545","Counter-Raider"
"11196546","Loot the Danish war camp during the North to York mission."
"11196547","Counter-Raider"
"11196548","Loot the Dane war camp near York (York)"
"11196551","Pass the Marshmallows"
"11196552","Use the Setup Camp ability 20 times as the English."
"11196558","Religious Technology"
"11196559","Hardened Khan"
"11196570","Proto-Cannon"
"11196571","Timber"
"11196572","Increases gunpowder artillery health by 50%"
"11196573","Reduces the Gold cost of gunpowder artillery by 60%."
"11196574","Surplus Iron"
"11196575","Reduces gunpowder artillery production time by 50%"
"11196576","Reliable Supplies"
"11196577","Trade Route"
"11196578","Mine"
"11196579","River Port"
"11196580","University"
"11196581","Inspired Learning"
"11196582","Bonus cannon research progress rate and prototype cannons"
"11196583","Proto-Cannon"
"11196584","Prototype of a powerful siege cannon. Excellent against buildings or any stubborn targets.\r\n+ High damage\r\n- Must be set up to fire\r\n- Extremely slow moving\r\n- Slow rate of fire\r\n- Easily damaged and destroyed"
"11196585","Progress Rate Bonus: %1AMOUNT%"
"11196586","Prototype gunpowder unit dealing high damage to any single enemy unit. \r\n- Slow moving \r\n- Low health \r\n- Ineffective against buildings"
"11196616","Show Leader Crown"
"11196617","Development"
"11196618","Capture Tool"
"11196622","Master of the English"
"11196623","Complete the English Mastery."
"11196624","Master of the French"
"11196625","Complete the French Mastery."
"11196626","Master of the Holy Roman Empire"
"11196627","Complete the Holy Roman Empire Mastery."
"11196628","Master of the Mongols"
"11196629","Complete the Mongol Mastery."
"11196630","Master of the Rus"
"11196631","Complete the Rus Mastery."
"11196632","Show Can Issue Result"
"11196633","Complete the Delhi Sultanate Mastery."
"11196634","Complete the Chinese Mastery."
"11196635","Complete the Abbasid Dynasty Mastery."
"11196636","Master of the Delhi Sultanate"
"11196637","Master of the Chinese"
"11196638","Master of the Abbasid Dynasty"
"11196639","Master of the Ages"
"11196640","Complete all Civilization Masteries."
"11196646","Increase the melee armor of all non-siege units by +%1%."
"11196647","Increase the melee damage of all non-siege units by +%1%."
"11196648","Increase the ranged armor of all non-siege units by +%1%.\r\n\r\nIf Wedge Rivets has already been researched, increase it by +%2% instead."
"11196649","Increase the ranged damage of all non-siege units and buildings by +%1%."
"11196660","Secure resources to begin cannon research"
"11196661","Establish a trade route"
"11196662","Raid the River Port"
"11196663","Hold the University"
"11196664","Secure additional resources to hasten research: x%1AMOUNT%"
"11196665","Clear the English defenders from the trade route."
"11196666","Assign traders to the trade settlement to establish a trade route"
"11196667","Raze the river port buildings"
"11196668","River Port Building"
"11196669","Capture the Mine"
"11196670","Defeat Mine Defenders"
"11196671","Rouen Mine"
"11196672","Clear the English defenders from the university"
"11196673","Maintain a military presence to hold the university"
"11196674","The Bureau Brothers have delivered Cannon prototypes!"
"11196678","Improved technology not in progress"
"11196680","Having lost his scouts, Genghis Khan rallied his army to resume the search for a different route into the fortress."
"11196682","Lancerlot"
"11196683","Charge an enemy with 50 Royal Knights simultaneously as the French."
"11196684","Optional: Help the Bureau Brothers improve the cannons"
"11196685","Not supporting Great Wall Gatehouse"
"11196693","Bureau Brothers' Workshop"
"11196694","Current Progress Rate:"
"11196695","Complete this location objective to unlock this benefit."
"11196696","Seizing strategic resource locations will provide special benefits to your cannon production."
"11196713","Cannon production available at the Bureau Brothers' Workshop!"
"11196714","Raiding Party"
"11196715","Raid an enemy building in the Dark Age (I) as the Mongols."
"11196716","Jagutu-iin Darga"
"11196717","Enhance 100 units with a single Khan Signal Arrow as the Mongols."
"11196718","Long Live the Khan"
"11196719","Win a match without your Khan being killed as the Mongols."
"11196720","Accrue 10,000 Stone in a single match as the Mongols."
"11196721","Explore, Expand, Exploit"
"11196833","The Bohemians were no match for Mongol speed and accuracy, and one by one, they fell or fled."
"11196834","Who Needs Infantry?"
"11196835","Win a match without producing infantry as the French."
"11196837","Destroy 1,000 enemy units with gunpowder siege engines as the French."
"11196838","Big Shot"
"11196898","Two vital trade routes kept the fortress of Smolensk well supplied."
"11196899","So long as these routes remained active, the Lithuanians could launch counterattacks against Vasily's forces."
"11196900","Vasily's men cut off the eastern trade route, tightening their grip on Smolensk."
"11196901","Vasily's men cut off the western trade route, tightening their grip on Smolensk."
"11196902","The Rus took hold of Krasny, adding a battery of cannons and a valuable research center to their forces."
"11196903","Vasily's forces breached the mighty walls of Smolensk."
"11196904","All that remained was to eliminate the Lithuanian army in the city itself."
"11196951","After destroying the farms, they would attack the town of Pontvallain."
"11196952","More scattered English raiders arrived and made their way towards Pontvallain."
"11196957","Toggle a secondary resource for all Trade Carts/Ships to generate in addition to Gold.\r\n\r\nClick to toggle secondary resource to Wood."
"11196958","Current Secondary Resource: Food"
"11196959","Toggle a secondary resource for all Trade Carts/Ships to generate in addition to Gold.\r\n\r\nClick to toggle secondary resource to Food."
"11196960","Do You Deliver?"
"11196961","Current Secondary Resource: Stone"
"11196962","Accrue 1,000 Food from Traders in a single match as the French."
"11196963","Current Secondary Resource: Wood"
"11196965","House of Wisdom Influence"
"11196966","Structures built within influence will grant progress to a Golden Age."
"11196967","Imperial Academy Influence"
"11196968","Buildings within influence generate +%1%%% Gold in taxes."
"11196969","Mill Influence"
"11196970","Farms within influence have +15% harvest rate."
"11196971","Keep Influence"
"11196972","Archery Ranges and Stables within influence have unit costs decreased by %1%%%."
"11196973","Keep and Town Center Influence"
"11196991","Buildings within influence get the Flame Douse passive ability."
"11196995","Ovoo Influence"
"11196996","Buildings within influence have access to double production and improved technology. Pastures within influence produce Sheep at a faster rate. "
"11196997","Wooden Fortress Influence"
"11196998","Lumber Camps and Town Centers within influence return 20% more Wood."
"11197002","Mosque Influence"
"11197003","Research buildings within influence have the research rate increased for garrisoned scholars."
"11197006","Please calibrate your display."
"11197011","The French town of Pontvallain lay directly in the path of marauding English soldiers on the hunt for loot."
"11197012","The town’s only hope of survival lay with the French forces camped nearby."
"11197013","The French quickly prepared to ambush the disorganized English raiders, and defend Pontvallain from ruin."
"11197014","The main English army thundered into the valley. They paused to rest beyond the town before launching their raid."
"11197015","The English army chose their moment and began to close in on Pontvallain."
"11197016","Wild's Bounty"
"11197017","Accrue 2,000 Gold with Hunting Cabins in a single match as the Rus."
"11197018","Big Game Hunter"
"11197019","Earn 500 Gold from bounties in a match as the Rus."
"11197020","Deforestation"
"11197021","Gather Wood 1,000 times as the Rus."
"11197022","Social"
"11197023","Archery Range and Stable unit costs reduced by -%1%%%."
"11197024","Prince Dmitry's ability heals nearby units."
"11197025","Learn the Basics"
"11197026","Be Subtle"
"11197027","Reveal 300 Villagers with a single use of Imperial Spies as the Chinese."
"11197028","Construct 1,000 Stone Walls as the Chinese."
"11197029","Great Walls"
"11197030","Move Like Wind, Attack Like Fire"
"11197031","Defeat 1,000 enemy units with the Nest of Bees as the Chinese."
"11197032","Establish all of the Dynasties in a single match as the Chinese."
"11197033","Four Histories"
"11197034","Or press any key to continue"
"11197035","Featured Tutorial"
"11197041","Archery Ranges, Stables, Docks, and Siege Workshops Research costs reduced by 25%.  Unit Production costs reduced by 50%."
"11197042","Archery Ranges and Stables unit costs reduced by 20%."
"11197043","Unit and research costs reduced by 20%.\r\n\r\nCollege of Artillery reduces unit costs by a further 25%.\r\nRoyal Institute reduces research costs by a further 25%."
"11197044","A Mongol general and grandson of Genghis Khan. Can fire Signal Arrows to improve the combat capabilities of nearby military units."
"11197045","Eastern Regiment"
"11197046","Central Regiment"
"11197047","Western Regiment"
"11197059","Are you sure you want to restart the Intro Tutorial?"
"11197066","In Memory of Kulikovo"
"11197067","Enhance 10 units with a single Saint's Blessing strike as the Rus."
"11197069","Unlink Xbox Network Profile"
"11197094","Unlink Profile?"
"11197095","Unlink Profile"
"11197096","Are you sure you want to unlink your profiles?\r\n\r\nNote: To sign-in with a different Xbox Network account please restart the game before trying to link the profiles again."
"11197097","As they retreated northwards, a French vanguard was in close pursuit."
"11197098","A detachment of English archers blocked the road with palings, an effective measure against cavalry. "
"11197099","The French vanguard had to clear the road if they were to call in reinforcements."
"11197100","The French recaptured St. Sigmund, and prepared to rendezvous with Jeanne d'Arc."
"11197101","But a large English detachment had set up a blockade. "
"11197102","So long as that force was in place, the French vanguard could not reach Jeanne."
"11197103","With the English blockade destroyed, the French vanguard rejoiced at the arrival of Jeanne d'Arc and her troops."
"11197104","With their rearguard eliminated, the remaining English forces would now seek to escape the valley through the town of Patay."
"11197105","Three enemy regiments were converging on the town along three main roads. "
"11197106","Jeanne had either to stop the regiments on the roads, or race ahead to fortify Patay itself."
"11197107","As the forces of the valiant Jeanne d'Arc entered the town, the people of Patay rallied to her cause."
"11197108","The town would not hold out long without help."
"11197121","Herd You Like Elephants"
"11197122","Destroy 100 enemy buildings with your elephants as the Delhi Sultanate."
"11197123","Build a Stone Wall, Gate, and Tower using infantry as the Delhi Sultanate."
"11197124","Have 20 Scholars garrisoned in a Madrasa as the Delhi Sultanate."
"11197125","Research all technologies in a match as the Delhi Sultanate."
"11197126","Pantomath"
"11197127","Higher Education"
"11197128","Field Construction"
"11197131","Recruit Champions to Combat the English"
"11197132","Recruit Olivier Arrel"
"11197133","French Champion"
"11197134","Kill wolves attacking villagers"
"11197135","Defeat the English raiders"
"11197136","Recruit Guy de Rochefort"
"11197138","Recruit Yves Charruel"
"11197139","Arrive at the Halfway Oak"
"11197140","Halfway Oak"
"11197150","Eliminate traders to stop attacks from the city"
"11197151","Adjust Brightness (Default: 50)"
"11197164","Who Needs Cavalry?"
"11197165","Win a match without producing cavalry as the Holy Roman Empire."
"11197172","The Mongols unpacked their camp, ready to continue their assault on Kiev."
"11197173","The immediate area beyond Kiev's main gate was lightly populated but rich in resources."
"11197174","Beyond, lay three fortified districts: the outer city, the inner city, and a wealthy trade district."
"11197175","As the last buildings collapsed, the Mongol victory was complete: Kiev had fallen."
"11197185","Inspired Economics"
"11197186","Have at least 60 simultaneously inspired Villagers as the Holy Roman Empire."
"11197189","Win a Duel"
"11197193","The Age of Empires logo should be barely visible and you should be able to see all individual black and white bars."
"11197210","The Faithful"
"11197211","All the World's Knowledge"
"11197212","Shifting Winds"
"11197213","A Golden Age"
"11197214","Convert 30 enemies without holding a Relic as the Abbasid Dynasty."
"11197215","During a match, research everything in the wings of the Abbasid House of Wisdom."
"11197216","Defeat 1,000 enemy cavalry units with your Camel Riders as the Abbasid Dynasty."
"11197217","Achieve the third tier of the Golden Age as the Abbasid Dynasty."
"11197236","Kurultai Aura"
"11197237","Kill 10,000 enemies with Landsknechte."
"11197238","Damage increased by +20%."
"11197239","Servants of the Land"
"11197246","Begin capturing a Sacred Site immediately upon entering Age III as the Holy Roman Empire."
"11197247","Swift Site"
"11197254","Landmarks are special buildings that trigger advancing to the next age. They each have special functions: This one heals nearby units."
"11197259","Hostile archers defended the next camp, which would put spearmen at a disadvantage."
"11197262","Fortunately, friendly villagers came out of hiding and joined the effort."
"11197265","Upgrade to Elite"
"11197266","Upgrade Arbalétriers to Elite Arbalétriers."
"11197267","Upgrade to Elite"
"11197268","Upgrade Arbalétriers to Elite Arbalétriers."
"11197269","Reduce the reload time of Arbalétriers by %1% seconds."
"11197270","Arbalétrier Technology"
"11197271","Unit Technology 1/1"
"11197274","With several archery ranges in place, the town could add longbowmen to its forces."
"11197275","Once more, friendly villagers arrived to help."
"11197277","Enemy neutralizing Sacred Site"
"11197278","Neutralizing Sacred Site"
"11197279","Ally neutralizing Sacred Site"
"11197282","Increase the charge damage of Royal Knights by +12."
"11197283","Remaining reinforcements:"
"11197284","No more reinforcements"
"11197295","Archers gain +2.5 tile attack range."
"11197297","LEFT CLICK Attack Move, then LEFT CLICK on the ground near an enemy."
"11197311","Adjust Brightness"
"11197312","HDR Settings"
"11197313","DOUBLE LEFT CLICK to select all your Stables."
"11197314","RIGHT CLICK to set a rally point where Horsemen will gather."
"11197315","Repeatedly LEFT CLICK to queue up Horsemen across all your Stables."
"11197316","$11196693"
"11197317","$11196693"
"11197341","With no word from their Lithuanian allies, the Mongols called in their own reinforcements to bolster their numbers on the fords."
"11197342","If Ivan's forces could intercept and eliminate the detachment, the Rus would face less resistance on the fords."
"11197343","Ivan's men cut down the Mongol reinforcements, ensuring they could not bolster the enemy's numbers on the fords."
"11197344","The Mongol reinforcements made it to the enemy side of the Ugra river, and soon they would bolster the Mongol numbers on the fords."
"11197345","Ivan's Rus army stood strong at the Ugra crossings and would not allow the Horde to advance towards Moscow."
"11197346","Dmitry and his Rus allies held the fords and eliminated the Mongol vanguard."
"11197347","While the enemy regrouped after the initial skirmish, the Prince ordered the Rus to fall back to the hilltop defenses behind them."
"11197348","As they retreated, nearby Rus provinces mustered additional forces to Dmitry's side."
"11197384",""
"11197385","Ivan IV's ability can increase the reload speed of nearby gunpowder units"
"11197397","Windows Store must be running to play this game. Try again by launching game from the Windows Store."
"11197398","Age of Empires IV was not correctly launched from the Windows Store. Try launching Age of Empires IV from the Windows Store again."
"11197399","Current Windows Store account does not own this Age of Empires IV product. Switch Windows Store accounts and try again."
"11197400","No valid Windows Store user. Check you are fully logged in or switch accounts and try again."
"11197401","Relic servers are unable to authenticate you with the Windows Store. Please verify you are connected to the Windows Store. Quick Match and Ranked Play will be unavailable and no XP will be granted.\r\n\r\nError code: %1ERRORCODE%"
"11197402","Xbox Network must be running to play this game. Try again by launching game from Xbox Network ."
"11197403","Game is not being run as a known Age of Empires IV product. Try again by launching game from Xbox Network ."
"11197404","Current Xbox Network account does not own this Age of Empires IV product. Switch Xbox Network accounts and try again."
"11197405","No valid Xbox Network user. Check you are fully logged in or switch accounts and try again."
"11197406","Relic servers are unable to authenticate you with Xbox Network. Please verify you are connected to Xbox Network. Quick Match and Ranked Search will be unavailable and no XP will be granted.\r\n\r\nError code: %1ERRORCODE%"
"11197408","English Landmarks"
"11197410","Maintain your hold on the Western bridgehead!"
"11197411","Maintain your hold on the Northern bridgehead!"
"11197412","Maintain your hold on the Southern bridgehead!"
"11197413","The maximum brightness of HDR display varies. This setting will match the game's brightness to the capability of your display. Setting this above the point where the boxes look the same will have adverse effects on image quality.\r\n\r\nIf the adjustments do not appear to work as expected, please check your system display settings to ensure HDR output is enabled."
"11197414","Tokhtamysh Khan sacked the city, plundering its riches and slaughtering any Muscovites that remained."
"11197415","Prince Dmitry had no choice but to take flight, abandoning his home."
"11197416","Rus independence would have to wait..."
"11197419","Dmitry and his men held the city, giving some of Moscow’s citizens time to flee."
"11197420","But despite their steadfast defense, the Rus could hold out no longer and the capital succumbed to the vast numbers of the Horde."
"11197423","Incendiary"
"11197424","Incendiary"
"11197425","130%"
"11197426","135%"
"11197427","140%"
"11197428","145%"
"11197429","Largest"
"11197430","Pan"
"11197431","Zoom"
"11197432","Subtitles"
"11197433","Narration"
"11197434","Navigation"
"11197435","Volume"
"11197436","Subtitles"
"11197438","Batu Khan led his warriors across the plains, luring the Hungarian king to a battle site far from the safety of his city."
"11197439","As the Hungarians broke away to regroup across the Sajo river, the Mongols prepared to strike."
"11197440","General Subutai would soon arrive to join Batu, having escorted the Mongol camp to the battle site."
"11197441","While the khan waited for his general, the Mongol vanguard would probe across the bridge to the north."
"11197442","Across the bridge, the Mongol soldiers found themselves heavily outnumbered and beat a hasty retreat away from the ambush."
"11197443","Arriving at the battle site, General Subutai quickly assessed the situation."
"11197444","This was not the first time Batu had been outnumbered. Drawing on past victories, he began to stage a coordinated attack."
"11197445","The Hungarians saw a chance to strike and made their move where the Mongols were vulnerable."
"11197446","The Mongols took the bridge and held the open space, forcing the Hungarians into the trees, and splitting them into several groups."
"11197447","Now the Mongols could drive the Hungarians back to their camp – one small space with nowhere to run."
"11197448","With the Hungarians pinned down, the Mongols closed in to destroy the last of their army."
"11197451","Patch Update Available"
"11197452","A patch is required in order to continue playing online. Patch updates help ensure that the game runs smoothly. This may include adding new content, rewards and bug fixes. It may also invalidate replays and skirmish/campaign save files created prior to this patch."
"11197453","Download Now"
"11197454","Play Offline"
"11197455","Cancel, Play Offline"
"11197456","Download Patch Update"
"11197457","Downloading..."
"11197459","Customer Support"
"11197471","Add selected unit(s) to control group 0"
"11197472","Add selected unit(s) to control group 1"
"11197473","Add selected unit(s) to control group 2"
"11197474","Add selected unit(s) to control group 3"
"11197475","Add selected unit(s) to control group 4"
"11197476","Add selected unit(s) to control group 5"
"11197477","Add selected unit(s) to control group 6"
"11197478","Add selected unit(s) to control group 7"
"11197479","Add selected unit(s) to control group 8"
"11197480","Add selected unit(s) to control group 9"
"11197481","A grandson of Genghis Khan. Can fire Signal Arrows to improve the combat capabilities of nearby military units."
"11197488","Incendiary"
"11197489","Incendiary"
"11197490","Incendiary"
"11197491","Incendiary"
"11197522","1080p"
"11197523","4K HDR (if downloaded and system capable)"
"11197524","Controls the playback quality of movies throughout the game.\n\n4K HDR movies will only play if downloaded from the store as a free content pack."
"11197526","By Force"
"11197527","Achieve a Landmarks Victory."
"11197528","By Faith"
"11197529","Achieve a Sacred Victory."
"11197530","By Fortune"
"11197531","Achieve a Wonder Victory."
"11197532","Make It Quick"
"11197533","Achieve a Landmarks Victory in the Dark Age (I)."
"11197534","Achieve a Sacred Victory without losing a religious unit."
"11197535","Walk the Earth"
"11197536","Wonderstruck"
"11197537","Achieve a Wonder Victory without constructing walls."
"11197538","Not self"
"11197540","Not enemy unit"
"11197542","Target is damaged."
"11197563","Patay is under attack!"
"11197564","Increase the healing rate of Imams by +%1%%%."
"11197565","Doubles the healing rate of Imams."
"11197566","Increase the healing rate of Prelates by +%1%%%."
"11197568","Increase the healing rate of Scholars by +%1%%%."
"11197576","Advanced ranged infantry with thrown explosive canisters that deal damage in a small area.\r\n+ Deals area damage\r\n- Low single target damage\r\n- Slow movement speed"
"11197577","Gain bonus damage for 3 seconds after charging. Effective against most units.\r\n+ Heavy armor\r\n+ Strong in melee combat\r\n- Countered by Spearmen and Crossbowmen"
"11197578","High damage ranged unit with a defensive pavise shield. Best used when supported by others.\r\n+ Anti-heavy specialist\r\n+ Comes with melee armor\r\n- Low health\r\n- Countered by Horsemen"
"11197579","Geoffroy du Bois"
"11197580","Ship"
"11197591","Wololottery"
"11197592","Having a Blast"
"11197593","All Creek, No Paddle"
"11197594","Through the Ages"
"11197595","Coast Is Clear"
"11197596","Win a match during which fishing was your only source of gathered Food."
"11197597","Destroy 5 enemies with a single Demolition Ship detonation."
"11197598","Sink an enemy Transport Ship that is garrisoned to max capacity."
"11197599","Advance to the next Age 500 times."
"11197600","Assume control of 25 units in a single conversion."
"11197601","Static Deployment 1"
"11197602","+3 ranged damage and +10% attack speed."
"11197603","+6 ranged damage and +20% attack speed."
"11197604","Static Deployment 2"
"11197605","+9 ranged damage and +30% attack speed."
"11197606","Static Deployment 3"
"11197607","The Chinese can shift their focus across the ages, deploying many unique units and building rapidly. Enemies must continually adapt if they want to keep up. "
"11197608","The French deploy powerful cavalry units and can boost production in fortified positions. Enemies must be prepared to withstand the charges of powerful Royal Knights and other armored units."
"11197609","Prelates enhance the economy of the Holy Roman Empire, while powerful infantry units form the core of its military. Enemies must face an opponent able to rapidly recover from attacks and field strong counterattacks."
"11197610","Masters of mobility and mounted warfare, the Mongols can easily relocate their camps. They gain economic benefits from setting up near Stone Outcroppings and from raiding enemy buildings. Enemies must deal with cavalry attacks from the opening moments of play."
"11197611","The Rus derive great benefit from the countryside. They are able to gather resources more readily from hunting and forestry and can field strong combat units. Enemies face strong early game fortifications and a diverse economy that cannot easily be disrupted."
"11197612","Lancer"
"11197613","Horseman"
"11197614","Elite Lancer"
"11197615","Veteran Horseman"
"11197616","Elite Horseman"
"11197617","Early Horseman"
"11197618","Early Lancer"
"11197619","Upgrade to Elite"
"11197620","Handcannoneer"
"11197621","Handcannoneer"
"11197622","Handcannoneer"
"11197623","Handcannoneer"
"11197624","Springald"
"11197626","Fortified Palisade Gate"
"11197627","Relatively sturdy defensive gate. Must be built on a Fortified Palisade Wall segment."
"11197629","Abbey Healing"
"11197630","Heals nearby out of combat units by %1% every %2% seconds."
"11197636","Sub-Human Subduer"
"11197637","Win a 1v1 match against the Easy A.I."
"11197638","Buildings within influence gain +%1% Fire Armor.\r\n\r\nStructures built within House of Wisdom influence area help progress to the Golden Age and unlock additional bonuses."
"11197639","House of Wisdom Influence"
"11197640","Size: %1PATCHSIZE% "
"11197642","Downloading..."
"11197643","Press Ctrl+A to quickly select all of your on-screen units."
"11197644","Par-Human Potentate"
"11197645","Win a 1v1 match against the Intermediate A.I."
"11197646","High-Human Hero"
"11197647","Win a 1v1 match against the Hard A.I."
"11197648","Super-Human Subjugator"
"11197649","Win a 1v1 match against the Hardest A.I."
"11197656","Research Chemistry"
"11197657","Increase the damage of arrows fired from this Wooden Fortress by +%1%."
"11197662","Capture the University"
"11197697","Add selected units to group"
"11197705","%1PATCHDOWNLOADED% / %2PATCHTOTAL%"
"11197731","Khan's Guard"
"11197733","Veche Bell"
"11197741","Tatar Tent"
"11197742","Cannot produce %1NAME%. Maximum population capacity reached. "
"11197743","You cannot continue to play online as a Group without downloading the patch update.\n\nAre you sure you want to leave your Group and play offline?"
"11197744","Ivan had prepared resources to rapidly construct a base on the Volga River, and his navy now delivered these."
"11197745","The Muscovites established a settlement. "
"11197746","Now Ivan would need to defend it while building up a siege force with which to breach Kazan's walls."
"11197747","Ivan's army pushed across the Volga."
"11197748","They could expect stiff Tatar resistance."
"11197749","Muscovite forces moved into the Tatar pasture lands. They were getting close to Kazan proper."
"11197750","Ivan's men were finally in sight of Kazan's walls."
"11197751","It was here previous sieges had failed, but Ivan swore this time would be different."
"11197752","Kazan's inner wall crumbled before Ivan's forces. "
"11197753","Within the inner city, the Khan's guard awaited."
"11197754","With a mighty warcry, the Khan's elite guard set upon Ivan's forces."
"11197755","Supply convoy incoming"
"11197776","He ordered his army to the twin cities of Fancheng and Xiangyang, confident in his tried and tested tactics."
"11197777","The Mongols spotted a fortified Song camp, blocking the road to the twin cities."
"11197778","Seeing an opportunity to overwhelm the enemy camp, the Mongols called in their reinforcements."
"11197779","Together, the two detachments would strike the camp from both sides, pincering the Song."
"11197780","This assault force would attack the gates of Fancheng, while the Mongol vanguard would defend the siege weapons firing upon the cities."
"11197781","As the allied force charged the gates, the Mongol vanguard moved to defend their siege weapons from Song attacks."
"11197782","As the Mongols approached, the Song burned the bridge to Xiangyang, preventing a direct assault on the fortress."
"11197783","The assault on Fancheng was met with a barrage of gunfire, forcing the allied army to retreat."
"11197784","With the gates still unbroken and under guard, the Mongols switched strategies, and called on a large group of reinforcements to bring in their mobile camp."
"11197785","The Mongols would besiege the mighty twin cities."
"11197788","The Mongols rallied a force on the bridgehead."
"11197789","The Mongol strategy was to hold the city’s bridges so that no Song forces could escape, and no reinforcements could enter."
"11197790","Securing the second bridgehead, the Mongols were one step closer to blocking off all the escape routes."
"11197791","The Mongols took up position on the last bridgehead."
"11197792","Seeing that the Mongols were attempting to block the city's escape routes, the Song began planning a counterattack."
"11197793","The Mongols had to hold the three bridgeheads against the Song attacks. "
"11197794","Desperate to stop an all out Mongol assault on their walls, the Song destroyed the remaining bridges to the twin cities."
"11197795","Unable to advance, the fortress of Xiangyang remained locked to the Mongols."
"11197820","Population full - maximum population capacity reached"
"11197821","Crewed with Archers.\r\n\r\nThe Lodya can be converted to any other type of ship."
"11197864","%1MINUTES_REMAINING% minutes until Wonder Victory"
"11197865","%1MINUTES_REMAINING% minutes until Wonder Defeat"
"11197866","1 minute until Wonder Victory"
"11197867","1 minute until Wonder Defeat"
"11197868","French Market"
"11197869","French University"
"11197870","French Monastery"
"11197880","Patch update is available and is ready for download."
"11197881","VIEW"
"11197884","Landmark not disabled"
"11197886","There are no news items at this time."
"11197887","You are now playing offline."
"11197889","Provides immediate access to produce Royal Artillery, which do +%1%%% more damage."
"11197890","Royal Cannon"
"11197891","Royal Culverin"
"11197892","Royal Ribauldequin"
"11197893","Unit production costs reduced by %1%%%.\r\n\r\nRoyal Institute Landmark reduces research costs by %2%%%."
